337, 1
338, 0
339, 0
340, 1
341, 1
342, 0
343, 0
344, 1
345, 1
346, 1
347, 0
348, 0
349, 0
350, 1
351, 0
352, 1
353, 0
354, 0
355, 0
356, 1
357, 0
358, 0
359, 1
360, 0
361, 1
362, 1
363, 1
364, 0
365, 0
366, 0
367, 0
368, 0
369, 1
370, 0
371, 0
372, 1
373, 0
374, 0
375, 0
376, 1
377, 0
378, 0
379, 1
380, 0
381, 1
382, 0
383, 0
384, 1
385, 1
386, 1
387, 1
388, 1
389, 0
390, 1
391, 1
392, 1
393, 1
394, 0
395, 0
396, 0
397, 0
398, 0
399, 0
400, 1
401, 1
402, 1
403, 1
404, 0
405, 1
406, 0
407, 0
408, 0
409, 0
410, 0
411, 0
412, 1
413, 0
414, 0
415, 0
416, 0
417, 1
418, 1
419, 0
420, 0
421, 0
422, 0
423, 1
424, 1
425, 0
426, 1
427, 0
428, 1
429, 0
430, 0
431, 0
432, 1
433, 1
434, 1
435, 1
436, 1
437, 1
438, 0
439, 1
440, 1
441, 0
442, 1
443, 0
444, 0
445, 1
446, 0
447, 0
448, 1
449, 0
450, 0
451, 1
452, 1
453, 1
454, 1
455, 1
456, 0
457, 0
458, 0
459, 1
460, 1
461, 0
462, 1
463, 1
464, 1
465, 0
466, 1
467, 0
468, 0
469, 0
470, 0
471, 1
472, 1
473, 1
474, 0
475, 1
476, 0
477, 0
478, 0
479, 0
480, 0
481, 0
482, 0
483, 0
484, 1
485, 0
486, 0
487, 0
488, 1
489, 1
490, 0
491, 0
492, 0
493, 1
494, 1
495, 0
496, 0
497, 1
498, 0
499, 0
500, 0
501, 1
502, 1
503, 1
504, 1
505, 0
506, 0
507, 1
508, 1
509, 0
510, 0
511, 0
512, 1
513, 0
514, 1
515, 1
516, 0
517, 0
518, 0
519, 0
520, 1
521, 0
522, 1
523, 1
524, 0
525, 1
526, 0
527, 1
528, 1
529, 0
530, 1
531, 0
532, 1
533, 1
534, 0
535, 1
536, 0
537, 0
538, 0
539, 0
540, 1
541, 1
542, 1
543, 0
544, 0
545, 1
546, 0
547, 1
548, 0
549, 1
550, 0
551, 0
552, 0
553, 1
554, 1
555, 0
556, 0
557, 1
558, 1
559, 0
560, 0
561, 0
562, 0
563, 1
564, 1
565, 0
566, 0
567, 0
568, 0
569, 1
570, 1
571, 0
572, 0
573, 0
574, 1
575, 1
576, 0
577, 0
578, 1
579, 0
580, 1
581, 0
582, 0
583, 0
584, 1
585, 0
586, 1
587, 1
588, 0
589, 1
590, 0
591, 1
592, 1
593, 0
594, 0
595, 1
596, 0
597, 1
598, 1
599, 0
600, 1
601, 1
602, 1
603, 0
604, 1
605, 0
606, 1
607, 1
608, 0
609, 1
610, 0
611, 1
612, 1
613, 0
614, 1
615, 0
616, 0
617, 0
618, 0
619, 0
620, 0
621, 0
622, 1
623, 0
624, 1
625, 0
626, 0
627, 1
628, 0
629, 0
630, 1
631, 0
632, 0
633, 0
634, 0
635, 1
636, 0
637, 0
638, 0
639, 0
640, 0
641, 0
642, 0
643, 0
644, 0
645, 0
646, 0
647, 1
648, 0
649, 0
650, 0
651, 0
652, 1
653, 0
654, 0
655, 0
656, 1
657, 0
658, 1
659, 1
660, 0
661, 1
662, 0
663, 0
664, 0
665, 0
666, 1
667, 1
668, 1
669, 0
670, 0
671, 1
672, 1
673, 0
674, 1
675, 0
676, 1
677, 0
678, 1
679, 1
680, 1
681, 1
682, 0
683, 1
684, 0
685, 1
686, 1
687, 0
688, 1
689, 1
690, 1
691, 0
692, 1
693, 1
694, 1
695, 1
696, 0
697, 0
698, 1
699, 0
700, 1
701, 1
702, 0
703, 0
704, 1
705, 1
706, 1
707, 1
708, 0
709, 1
710, 1
711, 1
712, 1
713, 1
714, 1
715, 0
716, 1
717, 0
718, 0
719, 1
720, 1
721, 1
722, 0
723, 0
724, 0
725, 0
726, 1
727, 1
728, 0
729, 0
730, 0
731, 1
732, 1
733, 0
734, 1
735, 1
736, 1
737, 1
738, 0
739, 1
740, 0
741, 1
742, 1
743, 1
744, 1
745, 0
746, 0
747, 0
748, 1
749, 0
750, 0
751, 0
752, 1
753, 0
754, 0
755, 1
756, 0
757, 0
758, 0
759, 0
760, 1
761, 0
762, 0
763, 0
764, 1
765, 1
766, 1
767, 0
768, 1
769, 1
770, 0
771, 1
772, 1
773, 0
774, 0
775, 0
776, 0
777, 1
778, 0
779, 1
780, 0
781, 0
782, 0
783, 0
784, 0
785, 1
786, 1
787, 1
788, 0
789, 1
790, 1
791, 1
792, 0
793, 1
794, 0
795, 1
796, 1
797, 0
798, 1
799, 1
800, 0
801, 0
802, 0
803, 0
804, 1
805, 0
806, 0
807, 0
808, 0
809, 0
810, 1
811, 0
812, 0
813, 1
814, 0
815, 1
816, 0
817, 1
818, 1
819, 1
820, 1
821, 1
822, 1
823, 0
824, 0
825, 0
826, 1
827, 1
828, 1
829, 1
830, 0
831, 0
832, 1
833, 0
834, 0
835, 0
836, 0
837, 1
838, 1
839, 0
840, 0
841, 1
842, 1
843, 1
844, 1
845, 0
846, 0
847, 0
848, 0
849, 0
850, 0
851, 1
852, 0
853, 1
854, 1
855, 0
856, 0
857, 1
858, 0
859, 1
860, 0
861, 1
862, 0
863, 0
864, 1
865, 0
866, 0
867, 0
868, 0
869, 0
870, 0
871, 0
872, 0
873, 1
874, 0
875, 1
876, 0
877, 1
878, 0
879, 1
880, 1
881, 0
882, 1
883, 0
884, 0
885, 1
886, 0
887, 0
888, 1
889, 0
890, 0
891, 1
892, 0
893, 0
894, 0
895, 0
896, 0
897, 1
898, 0
899, 1
900, 0
901, 1
902, 0
903, 1
904, 0
905, 1
906, 0
907, 1
908, 1
909, 1
910, 1
911, 0
912, 0
913, 0
914, 1
915, 1
916, 1
917, 0
918, 0
919, 1
920, 1
921, 1
922, 0
923, 0
924, 0
925, 1
926, 0
927, 0
928, 0
929, 1
930, 1
931, 0
932, 0
933, 1
934, 0
935, 0
936, 1
937, 0
938, 1
939, 0
940, 0
941, 1
942, 0
943, 1
944, 1
945, 0
946, 0
947, 0
948, 1
949, 0
950, 1
951, 0
952, 0
953, 0
954, 0
955, 1
956, 0
957, 0
958, 0
959, 0
960, 0
961, 0
962, 1
963, 1
964, 1
965, 0
966, 0
967, 0
968, 0
969, 0
970, 0
971, 0
972, 1
973, 1
974, 0
975, 1
976, 0
977, 1
978, 1
979, 1
980, 0
981, 0
982, 0
983, 1
984, 1
985, 0
986, 1
987, 0
988, 1
989, 1
990, 0
991, 0
992, 1
993, 0
994, 0
995, 1
996, 1
997, 1
998, 1
999, 0
1000, 0
1001, 1
1002, 1
1003, 1
1004, 0
1005, 0
1006, 0
1007, 1
1008, 1
1009, 0
1010, 0
1011, 0
1012, 1
1013, 1
1014, 1
1015, 0
1016, 0
1017, 0
1018, 1
1019, 0
1020, 0
1021, 0
1022, 0
1023, 0
1024, 1
1025, 0
1026, 0
1027, 1
1028, 0
1029, 0
1030, 1
1031, 1
1032, 0
1033, 0
1034, 0
1035, 1
1036, 1
1037, 1
1038, 0
1039, 0
1040, 1
1041, 0
1042, 0
1043, 0
1044, 1
1045, 1
1046, 0
1047, 0
1048, 1
1049, 0
1050, 1
1051, 0
1052, 0
1053, 0
1054, 1
1055, 1
1056, 1
1057, 0
1058, 0
1059, 0
1060, 1
1061, 0
1062, 1
1063, 0
1064, 1
1065, 0
1066, 0
1067, 0
1068, 0
1069, 1
1070, 1
1071, 0
1072, 0
1073, 0
1074, 1
1075, 0
1076, 1
1077, 1
1078, 1
1079, 0
1080, 1
1081, 0
1082, 1
1083, 0
1084, 1
1085, 1
1086, 0
1087, 0
1088, 0
1089, 1
1090, 1
1091, 1
1092, 0
1093, 0
1094, 0
1095, 0
1096, 0
1097, 0
1098, 1
1099, 0
1100, 1
1101, 0
1102, 1
1103, 0
1104, 0
1105, 0
1106, 1
1107, 1
1108, 0
1109, 1
1110, 1
1111, 0
1112, 0
1113, 1
1114, 0
1115, 1
1116, 1
1117, 0
1118, 0
1119, 1
1120, 1
1121, 0
1122, 0
1123, 1
1124, 1
1125, 1
1126, 0
1127, 1
1128, 1
1129, 1
1130, 1
1131, 0
1132, 1
1133, 0
1134, 0
1135, 0
1136, 0
1137, 0
1138, 0
1139, 0
1140, 1
1141, 1
1142, 0
1143, 1
1144, 1
1145, 0
1146, 0
1147, 0
1148, 0
1149, 1
1150, 0
1151, 0
1152, 1
1153, 0
1154, 0
1155, 1
1156, 1
1157, 0
1158, 0
1159, 1
1160, 0
1161, 1
1162, 1
1163, 1
1164, 0
1165, 1
1166, 0
1167, 0
1168, 1
1169, 1
1170, 1
1171, 1
1172, 0
1173, 0
1174, 0
1175, 0
1176, 1
1177, 0
1178, 1
1179, 0
1180, 0
1181, 0
1182, 1
1183, 0
1184, 0
1185, 1
1186, 1
1187, 0
1188, 1
1189, 0
1190, 1
1191, 0
1192, 1
1193, 1
1194, 1
1195, 1
1196, 1
1197, 1
1198, 0
1199, 1
1200, 1
1201, 0
1202, 0
1203, 0
1204, 1
1205, 0
1206, 0
1207, 0
1208, 1
1209, 1
1210, 0
1211, 0
1212, 0
1213, 1
1214, 1
1215, 1
1216, 1
1217, 1
1218, 0
1219, 1
1220, 0
1221, 1
1222, 1
1223, 1
1224, 1
1225, 0
1226, 0
1227, 0
1228, 1
1229, 0
1230, 1
1231, 0
1232, 0
1233, 0
1234, 1
1235, 0
1236, 1
1237, 0
1238, 0
1239, 0
1240, 0
1241, 1
1242, 0
1243, 1
1244, 0
1245, 0
1246, 0
1247, 0
1248, 0
1249, 1
1250, 0
1251, 0
1252, 1
1253, 0
1254, 1
1255, 0
1256, 0
1257, 1
1258, 0
1259, 1
1260, 0
1261, 0
1262, 1
1263, 1
1264, 1
1265, 1
1266, 1
1267, 1
1268, 0
1269, 1
1270, 1
1271, 0
1272, 1
1273, 1
1274, 1
1275, 0
1276, 1
1277, 0
1278, 1
1279, 1
1280, 1
1281, 1
1282, 1
1283, 1
1284, 1
1285, 1
1286, 0
1287, 0
1288, 1
1289, 0
1290, 1
1291, 1
1292, 0
1293, 1
1294, 1
1295, 1
1296, 1
1297, 0
1298, 0
1299, 0
1300, 1
1301, 0
1302, 0
1303, 0
1304, 0
1305, 0
1306, 1
1307, 1
1308, 0
1309, 0
1310, 1
1311, 0
1312, 1
1313, 0
1314, 0
1315, 1
1316, 0
1317, 1
1318, 0
1319, 0
1320, 0
1321, 0
1322, 1
1323, 0
1324, 1
1325, 0
1326, 0
1327, 0
1328, 1
1329, 1
1330, 1
1331, 1
1332, 0
1333, 0
1334, 0
1335, 1
1336, 1
1337, 0
1338, 1
1339, 1
1340, 1
1341, 1
1342, 0
1343, 0
1344, 0
1345, 0
1346, 0
1347, 1
1348, 1
1349, 0
1350, 0
1351, 0
1352, 1
1353, 0
1354, 1
1355, 0
1356, 0
1357, 1
1358, 0
1359, 0
1360, 0
1361, 0
1362, 0
1363, 1
1364, 0
1365, 0
1366, 0
1367, 0
1368, 1
1369, 0
1370, 0
1371, 1
1372, 1
1373, 0
1374, 0
1375, 1
1376, 0
1377, 0
1378, 0
1379, 1
1380, 0
1381, 1
1382, 1
1383, 0
1384, 0
1385, 1
1386, 0
1387, 1
1388, 1
1389, 1
1390, 0
1391, 0
1392, 1
1393, 1
1394, 0
1395, 0
1396, 1
1397, 0
1398, 1
1399, 0
1400, 1
1401, 0
1402, 1
1403, 0
1404, 0
1405, 0
1406, 1
1407, 0
1408, 0
1409, 1
1410, 0
1411, 1
1412, 1
1413, 1
1414, 0
1415, 1
1416, 1
1417, 0
1418, 1
1419, 1
1420, 1
1421, 0
1422, 0
1423, 0
1424, 1
1425, 1
1426, 0
1427, 1
1428, 0
1429, 1
1430, 1
1431, 1
1432, 0
1433, 0
1434, 1
1435, 1
1436, 1
1437, 1
1438, 1
1439, 1
1440, 1
1441, 1
1442, 1
1443, 1
1444, 0
1445, 1
1446, 1
1447, 0
1448, 0
1449, 1
1450, 0
1451, 1
1452, 0
1453, 0
1454, 0
1455, 1
1456, 1
1457, 1
1458, 0
1459, 0
1460, 0
1461, 1
1462, 0
1463, 0
1464, 1
1465, 0
1466, 0
1467, 1
1468, 0
1469, 0
1470, 0
1471, 0
1472, 0
1473, 1
1474, 1
1475, 0
1476, 0
1477, 1
1478, 0
1479, 0
1480, 1
1481, 0
1482, 1
1483, 1
1484, 1
1485, 1
1486, 0
1487, 0
1488, 0
1489, 0
1490, 0
1491, 1
1492, 1
1493, 0
1494, 0
1495, 1
1496, 1
1497, 0
1498, 0
1499, 1
1500, 0
1501, 0
1502, 0
1503, 1
1504, 0
1505, 1
1506, 1
1507, 1
1508, 0
1509, 1
1510, 0
1511, 1
1512, 1
1513, 0
1514, 0
1515, 1
1516, 0
1517, 1
1518, 0
1519, 0
1520, 0
1521, 0
1522, 0
1523, 0
1524, 0
1525, 0
1526, 0
1527, 0
1528, 1
1529, 0
1530, 0
1531, 1
1532, 1
1533, 1
1534, 1
1535, 1
1536, 0
1537, 0
1538, 1
1539, 0
1540, 0
1541, 0
1542, 1
1543, 1
1544, 0
1545, 1
1546, 1
1547, 0
1548, 1
1549, 1
1550, 0
1551, 0
1552, 1
1553, 1
1554, 1
1555, 0
1556, 0
1557, 1
1558, 0
1559, 0
1560, 1
1561, 1
1562, 0
1563, 0
1564, 0
1565, 0
1566, 1
1567, 1
1568, 1
1569, 0
1570, 0
1571, 1
1572, 1
1573, 0
1574, 0
1575, 1
1576, 0
1577, 0
1578, 1
1579, 0
1580, 1
1581, 0
1582, 0
1583, 1
1584, 0
1585, 0
1586, 1
1587, 1
1588, 1
1589, 0
1590, 0
1591, 0
1592, 1
1593, 1
1594, 0
1595, 0
1596, 1
1597, 1
1598, 1
1599, 1
1600, 1
1601, 1
1602, 0
1603, 1
1604, 0
1605, 0
1606, 1
1607, 0
1608, 1
1609, 0
1610, 1
1611, 0
1612, 0
1613, 0
1614, 0
1615, 0
1616, 1
1617, 0
1618, 0
1619, 1
1620, 1
1621, 0
1622, 1
1623, 1
1624, 0
1625, 0
1626, 0
1627, 0
1628, 0
1629, 1
1630, 0
1631, 0
1632, 1
1633, 1
1634, 1
1635, 1
1636, 0
1637, 0
1638, 0
1639, 0
1640, 0
1641, 0
1642, 1
1643, 0
1644, 0
1645, 0
1646, 0
1647, 1
1648, 0
1649, 0
1650, 1
1651, 1
1652, 0
1653, 0
1654, 1
1655, 0
1656, 1
1657, 0
1658, 1
1659, 0
1660, 0
1661, 0
1662, 1
1663, 0
1664, 1
1665, 0
1666, 0
1667, 1
1668, 1
1669, 0
1670, 0
1671, 1
1672, 1
1673, 1
1674, 0
1675, 0
1676, 0
1677, 0
1678, 1
1679, 0
1680, 1
1681, 1
1682, 0
1683, 0
1684, 1
1685, 0
1686, 1
1687, 0
1688, 0
1689, 1
1690, 1
1691, 1
1692, 1
1693, 1
1694, 1
1695, 0
1696, 0
1697, 1
1698, 0
1699, 0
1700, 0
1701, 1
1702, 1
1703, 1
1704, 1
1705, 1
1706, 0
1707, 1
1708, 0
1709, 0
1710, 1
1711, 0
1712, 0
1713, 0
1714, 1
1715, 0
1716, 0
1717, 0
1718, 0
1719, 0
1720, 1
1721, 1
1722, 1
1723, 0
1724, 1
1725, 0
1726, 0
1727, 0
1728, 1
1729, 0
1730, 0
1731, 0
1732, 1
1733, 1
1734, 1
1735, 1
1736, 1
1737, 0
1738, 0
1739, 0
1740, 0
1741, 0
1742, 0
1743, 1
1744, 0
1745, 1
1746, 0
1747, 0
1748, 0
1749, 0
1750, 0
1751, 0
1752, 1
1753, 0
1754, 1
1755, 0
1756, 1
1757, 0
1758, 0
1759, 1
1760, 1
1761, 0
1762, 0
1763, 0
1764, 0
1765, 0
1766, 1
1767, 1
1768, 1
1769, 1
1770, 1
1771, 0
1772, 1
1773, 0
1774, 0
1775, 0
1776, 1
1777, 0
1778, 1
1779, 0
1780, 1
1781, 0
1782, 0
1783, 1
1784, 1
1785, 1
1786, 1
1787, 1
1788, 0
1789, 0
1790, 0
1791, 0
1792, 0
1793, 1
1794, 1
1795, 1
1796, 1
1797, 0
1798, 0
1799, 0
1800, 0
1801, 1
1802, 0
1803, 0
1804, 0
1805, 0
1806, 0
1807, 0
1808, 1
1809, 0
1810, 1
1811, 0
1812, 1
1813, 1
1814, 0
1815, 1
1816, 0
1817, 1
1818, 0
1819, 0
1820, 0
1821, 0
1822, 1
1823, 1
1824, 1
1825, 1
1826, 1
1827, 1
1828, 1
1829, 1
1830, 1
1831, 0
1832, 0
1833, 1
1834, 1
1835, 0
1836, 0
1837, 1
1838, 1
1839, 0
1840, 1
1841, 0
1842, 0
1843, 1
1844, 1
1845, 0
1846, 1
1847, 1
1848, 1
1849, 0
1850, 1
1851, 0
1852, 0
1853, 1
1854, 1
1855, 1
1856, 0
1857, 0
1858, 1
1859, 1
1860, 1
1861, 1
1862, 0
1863, 0
1864, 0
1865, 1
1866, 1
1867, 0
1868, 0
1869, 0
1870, 0
1871, 1
1872, 0
1873, 1
1874, 0
1875, 0
1876, 0
1877, 0
1878, 1
1879, 0
1880, 0
1881, 1
1882, 0
1883, 0
1884, 1
1885, 0
1886, 1
1887, 1
1888, 1
1889, 0
1890, 0
1891, 0
1892, 1
1893, 1
1894, 0
1895, 0
1896, 1
1897, 0
1898, 1
1899, 1
1900, 0
1901, 0
1902, 1
1903, 1
1904, 0
1905, 0
1906, 0
1907, 1
1908, 0
1909, 1
1910, 1
1911, 1
1912, 0
1913, 1
1914, 0
1915, 1
1916, 0
1917, 0
1918, 1
1919, 0
1920, 0
1921, 0
1922, 0
1923, 1
1924, 1
1925, 0
1926, 1
1927, 1
1928, 1
1929, 0
1930, 0
1931, 1
1932, 1
1933, 0
1934, 0
1935, 0
1936, 0
1937, 0
1938, 1
1939, 0
1940, 0
1941, 0
1942, 0
1943, 1
1944, 1
1945, 1
1946, 1
1947, 1
1948, 1
1949, 0
1950, 0
1951, 1
1952, 1
1953, 0
1954, 0
1955, 1
1956, 1
1957, 1
1958, 0
1959, 0
1960, 0
1961, 0
1962, 1
1963, 0
1964, 1
1965, 1
1966, 1
1967, 0
1968, 1
1969, 1
1970, 0
1971, 0
1972, 0
1973, 0
1974, 0
1975, 1
1976, 1
1977, 1
1978, 1
1979, 1
1980, 0
1981, 1
1982, 0
1983, 0
1984, 1
1985, 1
1986, 0
1987, 1
1988, 0
1989, 1
1990, 0
1991, 1
1992, 0
1993, 1
1994, 1
1995, 0
1996, 1
1997, 0
1998, 0
1999, 1
2000, 1
2001, 0
2002, 0
2003, 0
2004, 0
2005, 0
2006, 0
2007, 0
2008, 0
2009, 1
2010, 1
2011, 0
2012, 1
2013, 0
2014, 0
2015, 0
2016, 0
2017, 0
2018, 1
2019, 1
2020, 0
2021, 1
2022, 0
2023, 0
2024, 1
2025, 0
2026, 1
2027, 1
2028, 1
2029, 1
2030, 0
2031, 1
2032, 0
2033, 0
2034, 1
2035, 1
2036, 0
2037, 1
2038, 0
2039, 1
2040, 1
2041, 1
2042, 0
2043, 0
2044, 0
2045, 0
2046, 1
2047, 0
2048, 0
2049, 0
2050, 0
2051, 0
2052, 1
2053, 1
2054, 0
2055, 1
2056, 1
2057, 0
2058, 0
2059, 0
2060, 1
2061, 1
2062, 1
2063, 1
2064, 1
2065, 0
2066, 0
2067, 0
2068, 1
2069, 1
2070, 1
2071, 0
2072, 0
2073, 1
2074, 1
2075, 1
2076, 0
2077, 0
2078, 0
2079, 1
2080, 0
2081, 1
2082, 0
2083, 1
2084, 0
2085, 0
2086, 0
2087, 0
2088, 1
2089, 1
2090, 1
2091, 1
2092, 1
2093, 0
2094, 0
2095, 1
2096, 1
2097, 1
2098, 1
2099, 0
2100, 1
2101, 0
2102, 1
2103, 1
2104, 0
2105, 1
2106, 1
2107, 1
2108, 0
2109, 1
2110, 0
2111, 1
2112, 1
2113, 0
2114, 0
2115, 1
2116, 1
2117, 1
2118, 0
2119, 0
2120, 0
2121, 0
2122, 0
2123, 1
2124, 0
2125, 0
2126, 1
2127, 0
2128, 1
2129, 0
2130, 1
2131, 1
2132, 1
2133, 0
2134, 0
2135, 0
2136, 1
2137, 1
2138, 0
2139, 1
2140, 1
2141, 1
2142, 1
2143, 0
2144, 1
2145, 0
2146, 0
2147, 0
2148, 1
2149, 0
2150, 0
2151, 1
2152, 1
2153, 0
2154, 1
2155, 0
2156, 0
2157, 1
2158, 0
2159, 0
2160, 0
2161, 0
2162, 0
2163, 1
2164, 1
2165, 0
2166, 1
2167, 1
2168, 0
2169, 1
2170, 1
2171, 0
2172, 1
2173, 0
2174, 0
2175, 1
2176, 0
2177, 0
2178, 0
2179, 1
2180, 1
2181, 0
2182, 0
2183, 0
2184, 0
2185, 1
2186, 1
2187, 1
2188, 0
2189, 1
2190, 1
2191, 0
2192, 0
2193, 1
2194, 0
2195, 1
2196, 0
2197, 1
2198, 0
2199, 0
2200, 1
2201, 0
2202, 0
2203, 1
2204, 0
2205, 1
2206, 0
2207, 0
2208, 1
2209, 0
2210, 1
2211, 0
2212, 1
2213, 0
2214, 0
2215, 1
2216, 0
2217, 0
2218, 1
2219, 1
2220, 0
2221, 0
2222, 1
2223, 1
2224, 1
2225, 1
2226, 0
2227, 0
2228, 0
2229, 1
2230, 1
2231, 0
2232, 1
2233, 1
2234, 1
2235, 1
2236, 1
2237, 0
2238, 1
2239, 1
2240, 0
2241, 0
2242, 0
2243, 0
2244, 0
2245, 0
2246, 0
2247, 0
2248, 0
2249, 1
2250, 0
2251, 0
2252, 1
2253, 1
2254, 0
2255, 0
2256, 0
2257, 1
2258, 0
2259, 1
2260, 0
2261, 1
2262, 1
2263, 1
2264, 0
2265, 0
2266, 0
2267, 0
2268, 1
2269, 1
2270, 1
2271, 0
2272, 1
2273, 0
2274, 1
2275, 0
2276, 1
2277, 1
2278, 1
2279, 0
2280, 1
2281, 0
2282, 1
2283, 0
2284, 1
2285, 0
2286, 0
2287, 1
2288, 1
2289, 1
2290, 0
2291, 1
2292, 0
2293, 1
2294, 1
2295, 1
2296, 0
2297, 0
2298, 1
2299, 0
2300, 1
2301, 0
2302, 1
2303, 0
2304, 1
2305, 1
2306, 1
2307, 0
2308, 1
2309, 0
2310, 1
2311, 1
2312, 1
2313, 0
2314, 0
2315, 0
2316, 1
2317, 1
2318, 1
2319, 1
2320, 0
2321, 0
2322, 0
2323, 1
2324, 0
2325, 0
2326, 0
2327, 1
2328, 0
2329, 1
2330, 0
2331, 1
2332, 0
2333, 0
2334, 0
2335, 0
2336, 0
2337, 1
2338, 1
2339, 0
2340, 0
2341, 1
2342, 0
2343, 1
2344, 0
2345, 0
2346, 0
2347, 0
2348, 0
2349, 0
2350, 0
2351, 0
2352, 0
2353, 0
2354, 1
2355, 0
2356, 0
2357, 1
2358, 1
2359, 1
2360, 0
2361, 1
2362, 0
2363, 1
2364, 0
2365, 1
2366, 0
2367, 0
2368, 0
2369, 0
2370, 1
2371, 0
2372, 1
2373, 1
2374, 0
2375, 1
2376, 0
2377, 0
2378, 0
2379, 1
2380, 1
2381, 0
2382, 1
2383, 0
The accuracy of Naive Bayes is: 0.8002517834662191
The precision, recall , fscore for Naive Bayes are :(0.8018682944986723, 0.8002517834662191, 0.7999123633383931, None)
Confusion Matrix: 
[[1007  193]
 [ 283  900]]
